CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
18HU13037_354;LL_04;45.1495;-59.168;399026;61;27-sep-13;20:15:00;32.2549;1.9119;6.0687;0.0372;9.565;1.0865;9.72;NaN;0;NaN;NaN
18HU13037_354;LL_04;45.1495;-59.168;399027;50;27-sep-13;20:15:00;32.1412;1.9708;6.292;0.0744;7.495;1.036;8.49;NaN;0.13;NaN;NaN
18HU13037_354;LL_04;45.1495;-59.168;399028;40;27-sep-13;20:16:00;31.9455;2.2837;6.6105;0.1595;4.685;0.9135;5.8;NaN;0.18;NaN;NaN
18HU13037_354;LL_04;45.1495;-59.168;399029;30;27-sep-13;20:17:00;31.4542;4.2589;6.4869;0.1648;4.125;0.8335;4.295;NaN;0.255;NaN;NaN
18HU13037_354;LL_04;45.1495;-59.168;399030;20;27-sep-13;20:17:00;30.3328;13.7217;5.5175;0.2015;1.27;0.3785;0.48;NaN;0.095;NaN;NaN
18HU13037_354;LL_04;45.1495;-59.168;399031;10;27-sep-13;20:17:00;29.6144;15.9575;5.3931;0.1674;0;0.2845;0;NaN;0;NaN;NaN
18HU13037_354;LL_04;45.1495;-59.168;399032;2;27-sep-13;20:18:00;29.6278;15.9674;5.4159;0.3484;0;0.337;0.27;NaN;0;5.685;253.8921
18HU13037_370;LL_03;45.4898;-59.5108;399033;144;27-sep-13;23:11:00;33.2851;2.9991;5.0175;NaN;15.8;1.248;11.84;33.267;0;5.283;235.9388
18HU13037_370;LL_03;45.4898;-59.5108;399034;100;27-sep-13;23:13:00;32.7219;2.1547;5.7547;0.0284;10.325;1.0545;8.76;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399035;80;27-sep-13;23:14:00;32.4638;2.0406;5.9859;0.0301;10.395;1.1115;9.84;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399036;60;27-sep-13;23:15:00;32.3496;1.9669;6.1574;0.0461;8.91;1.066;8.725;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399037;49;27-sep-13;23:16:00;32.1178;1.9867;6.3783;0.0709;4.08;0.727;3.8;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399038;40;27-sep-13;23:16:00;31.9634;2.1155;6.6548;0.0957;4.415;0.8245;4.72;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399039;29;27-sep-13;23:17:00;31.6837;3.5698;6.7717;0.2357;2.01;0.617;2.555;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399040;20;27-sep-13;23:18:00;31.1739;8.0974;6.6741;1.4486;1.09;0.4605;0;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399041;10;27-sep-13;23:19:00;30.1678;15.8361;5.4696;0.5056;0.5;0.36;0;NaN;0;NaN;NaN
18HU13037_370;LL_03;45.4898;-59.5108;399042;2;27-sep-13;23:19:00;30.1938;15.7893;5.4583;0.5227;0.545;0.3485;0;30.185;0;5.8135;259.6309
18HU13037_389;LL_02;45.6487;-59.7013;399043;159;28-sep-13;01:02:00;33.2134;2.8187;5.3297;NaN;14.4;1.214;12.825;33.195;0;5.605;250.3193
18HU13037_389;LL_02;45.6487;-59.7013;399044;101;28-sep-13;01:03:00;32.7715;1.9721;6.1022;0.0301;9.155;0.988;9.07;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399045;80;28-sep-13;01:04:00;32.675;1.8269;6.2714;0.0301;7.49;0.9255;7.745;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399046;61;28-sep-13;01:05:00;32.4111;1.8088;6.5224;0.0337;6.465;0.914;7.015;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399047;50;28-sep-13;01:06:00;32.2191;1.9612;6.7185;0.0762;4.64;0.8885;5.72;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399048;40;28-sep-13;01:07:00;32.1031;2.1963;6.614;0.0709;5.205;0.8475;5.44;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399049;31;28-sep-13;01:07:00;31.9106;2.7794;6.4906;0.0939;5.89;0.9295;5.53;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399050;21;28-sep-13;01:08:00;31.4695;4.472;6.5383;0.2659;4.105;0.8135;3.445;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399051;12;28-sep-13;01:09:00;29.8006;14.2013;5.588;0.6488;1.595;0.3415;0.42;NaN;0;NaN;NaN
18HU13037_389;LL_02;45.6487;-59.7013;399052;4;28-sep-13;01:10:00;29.8337;14.2259;5.6742;0.679;1.05;0.2305;0;29.846;0;6.012;268.4959
18HU13037_408;LL_01;45.8195;-59.8517;399053;89;28-sep-13;02:44:00;32.3628;2.1392;6.4277;0.0479;7.545;0.9415;7.365;32.326;0;6.7065;299.5123
18HU13037_408;LL_01;45.8195;-59.8517;399054;81;28-sep-13;02:45:00;32.2631;2.2823;6.4414;0.0479;7.36;0.955;7.21;NaN;0;NaN;NaN
18HU13037_408;LL_01;45.8195;-59.8517;399055;60;28-sep-13;02:46:00;31.9762;2.9845;6.3391;0.0585;5.6;0.809;5.04;NaN;0;NaN;NaN
18HU13037_408;LL_01;45.8195;-59.8517;399056;51;28-sep-13;02:47:00;31.7073;3.8976;6.3077;0.0603;6.215;0.888;5.55;NaN;0;NaN;NaN
18HU13037_408;LL_01;45.8195;-59.8517;399057;41;28-sep-13;02:48:00;31.2678;5.6814;6.17;0.1028;4.86;0.7915;4.055;NaN;0;NaN;NaN
18HU13037_408;LL_01;45.8195;-59.8517;399058;31;28-sep-13;02:48:00;30.1051;11.7538;5.7218;0.2289;2.545;0.4575;1.325;NaN;0;NaN;NaN
18HU13037_408;LL_01;45.8195;-59.8517;399059;21;28-sep-13;02:49:00;29.1535;14.1664;5.5224;0.9808;1.34;0.2785;0.265;NaN;0;NaN;NaN
18HU13037_408;LL_01;45.8195;-59.8517;399060;10;28-sep-13;02:50:00;29.0848;14.3188;5.5787;1.0563;0.855;0.2175;0;NaN;0;NaN;NaN
18HU13037_408;LL_01;45.8195;-59.8517;399061;3;28-sep-13;02:51:00;29.0688;14.3488;5.5897;1.1015;0.325;0.243;0;29.075;0;NaN;NaN
